x,y,z,color,ncluster,label,sub_group_type,idd
3688.169921875,2729.0,1682.550048828125,#f77557,22,1,SP2,2
1157.969970703125,44.59000015258789,1370.4200439453125,#f77189,22,0,SP2,2
3032.489990234375,5453.68017578125,1519.1500244140625,#a2a131,22,5,SP2,2
384.0299987792969,3198.739990234375,1611.4000244140625,#000000,22,21,SP2,2
542.3599853515625,632.8800048828125,1579.3599853515625,#c99232,22,3,SP2,2
3674.429931640625,1236.3399658203125,1703.97998046875,#000000,22,21,SP2,2
317.19000244140625,2492.409912109375,1473.3399658203125,#e18632,22,2,SP2,2
5600.02978515625,202.5500030517578,1483.4000244140625,#b59a32,22,4,SP2,2
706.2000122070312,485.8399963378906,1396.1199951171875,#c99232,22,3,SP2,2
5834.43994140625,5241.169921875,1634.5799560546875,#f667c6,22,20,SP2,2
3633.969970703125,262.17001342773443,1788.010009765625,#000000,22,21,SP2,2
2268.719970703125,5115.75,1362.8299560546875,#a2a131,22,5,SP2,2
2887.56005859375,5241.330078125,1900.47998046875,#a2a131,22,5,SP2,2
5834.93017578125,4677.3701171875,1478.3399658203125,#000000,22,21,SP2,2
4079.75,3782.469970703125,1238.7900390625,#39a7d6,22,14,SP2,2
1956.300048828125,3872.280029296875,1296.9300537109375,#32b258,22,8,SP2,2
2373.530029296875,2269.159912109375,1263.56005859375,#000000,22,21,SP2,2
4137.33984375,529.5399780273439,1453.7099609375,#4ea0f4,22,15,SP2,2
5173.9599609375,480.3900146484375,1423.280029296875,#b59a32,22,4,SP2,2
3020.81005859375,3578.719970703125,1375.9300537109375,#000000,22,21,SP2,2
2638.429931640625,3722.47998046875,1490.260009765625,#000000,22,21,SP2,2
396.80999755859375,789.4000244140625,1447.489990234375,#000000,22,21,SP2,2
1224.050048828125,2999.5,1782.1400146484375,#32b258,22,8,SP2,2
2691.840087890625,2735.239990234375,1337.6700439453125,#f77557,22,1,SP2,2
3616.10009765625,2675.090087890625,1580.550048828125,#f77557,22,1,SP2,2
2383.550048828125,3584.760009765625,1815.4000244140625,#32b258,22,8,SP2,2
899.77001953125,1351.0400390625,1371.530029296875,#35ae95,22,10,SP2,2
4229.759765625,5148.5,1438.010009765625,#8f93f4,22,16,SP2,2
4820.18994140625,4442.669921875,1336.5999755859375,#a2a131,22,5,SP2,2
1886.1500244140625,5634.64013671875,1705.27001953125,#a2a131,22,5,SP2,2
1916.56005859375,5601.56005859375,1651.030029296875,#a2a131,22,5,SP2,2
5027.3701171875,3702.659912109375,1320.8199462890625,#66ae31,22,7,SP2,2
1050.2099609375,3884.330078125,1598.1099853515625,#8ba731,22,6,SP2,2
5650.580078125,4945.14013671875,1651.3499755859375,#000000,22,21,SP2,2
1003.0499877929688,4602.7998046875,1572.47998046875,#34b080,22,9,SP2,2
5385.31005859375,1302.4599609375,1546.1199951171875,#f55fe6,22,19,SP2,2
3838.260009765625,4621.6298828125,1673.06005859375,#a2a131,22,5,SP2,2
3813.0,4584.6201171875,1577.780029296875,#a2a131,22,5,SP2,2
3710.81005859375,4253.22021484375,1644.4000244140625,#a2a131,22,5,SP2,2
4468.77001953125,1522.0999755859375,1492.3499755859375,#000000,22,21,SP2,2
5418.06005859375,3445.860107421875,1408.72998046875,#66ae31,22,7,SP2,2
5362.60009765625,3460.68994140625,1352.02001953125,#66ae31,22,7,SP2,2
4962.10009765625,3259.340087890625,1442.18994140625,#66ae31,22,7,SP2,2
1494.6400146484375,3821.530029296875,1451.550048828125,#8ba731,22,6,SP2,2
1517.3800048828125,5834.14013671875,1949.219970703125,#a2a131,22,5,SP2,2
4936.8701171875,1782.18994140625,1755.3399658203125,#66ae31,22,7,SP2,2
1814.510009765625,3238.159912109375,1735.5799560546875,#32b258,22,8,SP2,2
973.3099975585938,5182.27978515625,1822.47998046875,#34b080,22,9,SP2,2
3724.929931640625,921.4000244140624,1726.219970703125,#4ea0f4,22,15,SP2,2
5664.0400390625,3003.550048828125,1260.050048828125,#000000,22,21,SP2,2
5435.27978515625,2108.139892578125,1400.1500244140625,#66ae31,22,7,SP2,2
3019.39990234375,3053.090087890625,1790.0899658203125,#000000,22,21,SP2,2
4427.7998046875,4707.02001953125,1547.6400146484375,#a2a131,22,5,SP2,2
1079.199951171875,1601.1099853515625,1599.47998046875,#35ae95,22,10,SP2,2
5571.43017578125,296.6499938964844,1945.3699951171875,#000000,22,21,SP2,2
1110.6300048828123,202.52999877929688,1383.5799560546875,#f77189,22,0,SP2,2
5213.56005859375,1899.3599853515625,1707.3699951171875,#66ae31,22,7,SP2,2
4039.340087890625,4600.43017578125,1644.219970703125,#a2a131,22,5,SP2,2
4096.919921875,4576.39013671875,1657.1199951171875,#a2a131,22,5,SP2,2
4024.89990234375,4572.9599609375,1564.2099609375,#a2a131,22,5,SP2,2
5418.240234375,1919.4000244140625,1259.030029296875,#000000,22,21,SP2,2
4884.509765625,1476.5999755859375,1421.6400146484375,#000000,22,21,SP2,2
5675.490234375,5377.4501953125,1402.1199951171875,#f667c6,22,20,SP2,2
1453.27001953125,5838.47021484375,1614.449951171875,#a2a131,22,5,SP2,2
4922.72021484375,464.3399963378906,1575.260009765625,#b59a32,22,4,SP2,2
4897.77001953125,432.4400024414063,1467.7900390625,#b59a32,22,4,SP2,2
3241.169921875,3383.070068359375,1314.5,#000000,22,21,SP2,2
4694.669921875,4462.2001953125,1478.969970703125,#a2a131,22,5,SP2,2
1323.8499755859375,5330.509765625,1253.6199951171875,#000000,22,21,SP2,2
1280.9300537109375,5344.68994140625,1215.77001953125,#000000,22,21,SP2,2
388.4599914550781,2634.929931640625,1565.8800048828125,#e18632,22,2,SP2,2
4368.64990234375,4760.60986328125,1726.989990234375,#a2a131,22,5,SP2,2
4348.7001953125,4838.419921875,1717.6199951171875,#a2a131,22,5,SP2,2
813.9299926757812,2732.85009765625,1492.5,#e18632,22,2,SP2,2
3394.4599609375,411.2799987792969,1366.5,#000000,22,21,SP2,2
329.8599853515625,4244.81005859375,1925.02001953125,#000000,22,21,SP2,2
5030.68017578125,5361.33984375,1436.030029296875,#36ada4,22,11,SP2,2
5021.91015625,5370.52001953125,1354.81005859375,#36ada4,22,11,SP2,2
4847.97998046875,5356.740234375,1543.030029296875,#36ada4,22,11,SP2,2
4882.8701171875,5340.330078125,1575.8299560546875,#36ada4,22,11,SP2,2
5729.4599609375,985.3499755859376,1550.280029296875,#000000,22,21,SP2,2
5708.10009765625,1003.530029296875,1602.8499755859375,#000000,22,21,SP2,2
3169.830078125,1026.469970703125,1461.3399658203125,#37abb2,22,12,SP2,2
610.9000244140625,2371.68994140625,1323.739990234375,#e18632,22,2,SP2,2
4681.33984375,2627.639892578125,1799.800048828125,#000000,22,21,SP2,2
5410.6201171875,4503.97998046875,1578.0699462890625,#38a9c2,22,13,SP2,2
5394.0498046875,4555.7099609375,1660.489990234375,#38a9c2,22,13,SP2,2
5463.2001953125,4472.75,1595.22998046875,#38a9c2,22,13,SP2,2
1603.0699462890625,5889.77978515625,1809.199951171875,#a2a131,22,5,SP2,2
1086.469970703125,1564.550048828125,1297.280029296875,#35ae95,22,10,SP2,2
4409.35009765625,4135.3701171875,1775.2900390625,#000000,22,21,SP2,2
5633.52978515625,2868.580078125,1506.5999755859375,#000000,22,21,SP2,2
3566.050048828125,988.1099853515624,1579.5699462890625,#000000,22,21,SP2,2
2171.6298828125,5228.56982421875,1283.0699462890625,#a2a131,22,5,SP2,2
1581.449951171875,5125.009765625,1228.4100341796875,#000000,22,21,SP2,2
1706.3800048828125,3886.10009765625,1507.6099853515625,#000000,22,21,SP2,2
3845.93994140625,2965.679931640625,1782.1500244140625,#000000,22,21,SP2,2
3873.35009765625,2938.419921875,1723.300048828125,#f77557,22,1,SP2,2
256.33999633789057,2586.3701171875,1494.530029296875,#e18632,22,2,SP2,2
5390.52978515625,563.47998046875,1671.1800537109375,#b59a32,22,4,SP2,2
2998.52001953125,618.0499877929688,1436.18994140625,#000000,22,21,SP2,2
4420.1201171875,5077.2001953125,1524.56005859375,#36ada4,22,11,SP2,2
5615.490234375,3431.929931640625,1249.8699951171875,#000000,22,21,SP2,2
1480.72998046875,3170.760009765625,1758.469970703125,#32b258,22,8,SP2,2
1496.0400390625,3201.360107421875,1854.8499755859373,#32b258,22,8,SP2,2
1085.68994140625,2580.260009765625,1397.47998046875,#e18632,22,2,SP2,2
3007.5,2082.429931640625,1475.56005859375,#f77557,22,1,SP2,2
2995.840087890625,2066.610107421875,1413.8399658203125,#f77557,22,1,SP2,2
4671.16015625,2073.06005859375,1711.8299560546875,#66ae31,22,7,SP2,2
3022.949951171875,1194.3299560546875,1261.010009765625,#37abb2,22,12,SP2,2
234.27999877929688,4220.169921875,1511.989990234375,#000000,22,21,SP2,2
2473.1298828125,431.5700073242188,1191.7900390625,#000000,22,21,SP2,2
3684.300048828125,2718.330078125,1407.2900390625,#f77557,22,1,SP2,2
4128.080078125,1317.0799560546875,1550.300048828125,#f77557,22,1,SP2,2
3099.6298828125,5197.2900390625,1932.0400390625,#a2a131,22,5,SP2,2
3357.449951171875,4592.509765625,1739.6300048828125,#a2a131,22,5,SP2,2
3163.6298828125,2453.6201171875,1544.8399658203125,#f77557,22,1,SP2,2
4547.91015625,5468.7099609375,1209.280029296875,#000000,22,21,SP2,2
5010.5400390625,2929.280029296875,1351.56005859375,#66ae31,22,7,SP2,2
5196.97021484375,502.5,1539.97998046875,#b59a32,22,4,SP2,2
5450.93994140625,279.6099853515625,1800.9000244140625,#b59a32,22,4,SP2,2
3938.340087890625,2216.2099609375,1223.5799560546875,#000000,22,21,SP2,2
4735.91015625,5535.490234375,1232.989990234375,#000000,22,21,SP2,2
2834.010009765625,1531.5699462890625,1572.989990234375,#db70f4,22,18,SP2,2
5608.97998046875,4503.169921875,1702.4000244140625,#38a9c2,22,13,SP2,2
5403.47998046875,2651.429931640625,1533.1099853515625,#66ae31,22,7,SP2,2
4156.830078125,1293.030029296875,1873.6300048828125,#000000,22,21,SP2,2
3932.409912109375,1607.6400146484375,1588.4300537109375,#f77557,22,1,SP2,2
5038.47998046875,2842.360107421875,1605.3299560546875,#66ae31,22,7,SP2,2
5240.41015625,1739.8900146484375,1463.52001953125,#66ae31,22,7,SP2,2
1108.699951171875,4399.4501953125,1480.1099853515625,#34b080,22,9,SP2,2
526.0800170898439,4517.52001953125,1631.3299560546875,#000000,22,21,SP2,2
3703.330078125,5499.6201171875,1647.22998046875,#8f93f4,22,16,SP2,2
3684.139892578125,5554.66015625,1687.199951171875,#8f93f4,22,16,SP2,2
4416.830078125,1348.3699951171875,1557.75,#4ea0f4,22,15,SP2,2
4411.77001953125,3821.39990234375,1254.0400390625,#39a7d6,22,14,SP2,2
5642.06005859375,2086.530029296875,1251.7900390625,#000000,22,21,SP2,2
490.3399963378906,4338.77001953125,1237.6300048828125,#000000,22,21,SP2,2
2822.360107421875,5252.41015625,1485.5400390625,#a2a131,22,5,SP2,2
2778.85009765625,5178.56982421875,1432.050048828125,#a2a131,22,5,SP2,2
677.3699951171875,845.5599975585938,1193.199951171875,#000000,22,21,SP2,2
1668.2900390625,4658.6298828125,1375.530029296875,#34b080,22,9,SP2,2
1686.949951171875,4735.580078125,1398.1199951171875,#34b080,22,9,SP2,2
3697.300048828125,3704.3798828125,1512.0699462890625,#000000,22,21,SP2,2
1367.25,4816.64990234375,1496.3800048828125,#34b080,22,9,SP2,2
5836.5400390625,2111.469970703125,1385.6700439453125,#66ae31,22,7,SP2,2
3878.860107421875,1600.9000244140625,1407.8299560546875,#f77557,22,1,SP2,2
1648.989990234375,5577.7001953125,1501.8699951171875,#a2a131,22,5,SP2,2
3073.5,3095.47998046875,1243.3800048828125,#000000,22,21,SP2,2
5783.830078125,2258.760009765625,1876.97998046875,#000000,22,21,SP2,2
592.8599853515625,3684.719970703125,1581.5999755859375,#8ba731,22,6,SP2,2
610.6300048828125,3703.360107421875,1527.22998046875,#8ba731,22,6,SP2,2
4588.5498046875,2548.56005859375,1839.699951171875,#000000,22,21,SP2,2
3012.320068359375,448.3800048828125,1700.5899658203125,#000000,22,21,SP2,2
1878.6099853515625,4297.1201171875,1400.010009765625,#34b080,22,9,SP2,2
1819.43994140625,4298.919921875,1363.52001953125,#34b080,22,9,SP2,2
4566.81982421875,2662.239990234375,1629.02001953125,#000000,22,21,SP2,2
3804.4599609375,4055.110107421875,1616.6300048828125,#000000,22,21,SP2,2
2669.639892578125,2554.5,1392.5400390625,#f77557,22,1,SP2,2
5371.47998046875,615.030029296875,1347.780029296875,#b59a32,22,4,SP2,2
3164.820068359375,2680.3798828125,1452.8499755859375,#f77557,22,1,SP2,2
5045.25,3420.75,1500.72998046875,#66ae31,22,7,SP2,2
3972.330078125,1782.7099609375,1566.06005859375,#f77557,22,1,SP2,2
5167.8798828125,1657.1600341796875,1554.4200439453125,#66ae31,22,7,SP2,2
1400.8900146484375,2966.47998046875,1660.1800537109375,#32b258,22,8,SP2,2
1530.9100341796875,318.1300048828125,1599.5,#000000,22,21,SP2,2
3324.3701171875,916.1099853515624,1456.1700439453125,#37abb2,22,12,SP2,2
1517.4200439453125,4338.7998046875,1626.1400146484375,#34b080,22,9,SP2,2
767.4099731445312,664.8099975585938,1251.75,#c99232,22,3,SP2,2
3965.43994140625,4065.31005859375,1758.4300537109375,#000000,22,21,SP2,2
3968.919921875,4043.6201171875,1682.8499755859375,#000000,22,21,SP2,2
5543.35009765625,2567.610107421875,1485.239990234375,#66ae31,22,7,SP2,2
5119.35009765625,5810.8798828125,1405.969970703125,#000000,22,21,SP2,2
5148.5,5832.39990234375,1485.300048828125,#000000,22,21,SP2,2
5291.43994140625,2089.169921875,1711.239990234375,#66ae31,22,7,SP2,2
4226.4501953125,4134.85009765625,1461.030029296875,#39a7d6,22,14,SP2,2
1982.4100341796875,2882.780029296875,1314.8499755859375,#32b258,22,8,SP2,2
1190.010009765625,95.77999877929688,1630.5999755859375,#f77189,22,0,SP2,2
446.6700134277344,5570.080078125,1594.75,#000000,22,21,SP2,2
401.0299987792969,5574.06005859375,1646.5799560546875,#000000,22,21,SP2,2
5663.490234375,3969.2099609375,1472.6800537109375,#38a9c2,22,13,SP2,2
2284.929931640625,3668.75,1252.3399658203125,#32b258,22,8,SP2,2
3653.4599609375,302.7200012207031,1579.050048828125,#000000,22,21,SP2,2
3347.60009765625,4497.77001953125,1582.4200439453125,#a2a131,22,5,SP2,2
4764.75,1890.97998046875,1781.6400146484375,#66ae31,22,7,SP2,2
2506.06005859375,3358.260009765625,1635.0899658203125,#32b258,22,8,SP2,2
5752.580078125,1628.43994140625,1209.93994140625,#000000,22,21,SP2,2
1465.1300048828125,3039.52001953125,1238.2900390625,#000000,22,21,SP2,2
2138.610107421875,3634.6201171875,1517.0799560546875,#32b258,22,8,SP2,2
2117.639892578125,3660.77001953125,1587.18994140625,#32b258,22,8,SP2,2
2152.159912109375,3618.080078125,1439.9300537109375,#32b258,22,8,SP2,2
2170.820068359375,3560.25,1558.4000244140625,#32b258,22,8,SP2,2
2107.429931640625,3651.139892578125,1688.8900146484375,#32b258,22,8,SP2,2
3305.75,2731.89990234375,1575.2099609375,#f77557,22,1,SP2,2
3549.300048828125,4474.169921875,1533.8299560546875,#a2a131,22,5,SP2,2
3483.72998046875,4504.9501953125,1558.43994140625,#a2a131,22,5,SP2,2
3550.739990234375,4555.009765625,1594.9300537109375,#a2a131,22,5,SP2,2
5319.39013671875,4025.739990234375,1554.5799560546875,#38a9c2,22,13,SP2,2
5273.830078125,3978.570068359375,1566.9000244140625,#38a9c2,22,13,SP2,2
864.8400268554688,2233.169921875,1264.2900390625,#e18632,22,2,SP2,2
822.5900268554688,2179.93994140625,1322.68994140625,#e18632,22,2,SP2,2
4088.199951171875,4473.89990234375,1682.4200439453125,#a2a131,22,5,SP2,2
4111.7099609375,4518.06005859375,1772.0400390625,#a2a131,22,5,SP2,2
1845.739990234375,3100.5400390625,1254.550048828125,#32b258,22,8,SP2,2
509.6700134277344,2587.6201171875,1415.9100341796875,#e18632,22,2,SP2,2
597.739990234375,2644.669921875,1474.6300048828125,#e18632,22,2,SP2,2
590.219970703125,2744.52001953125,1404.030029296875,#e18632,22,2,SP2,2
641.760009765625,2602.02001953125,1522.0,#e18632,22,2,SP2,2
540.7999877929689,2699.27001953125,1419.219970703125,#e18632,22,2,SP2,2
645.0900268554688,2596.610107421875,1410.280029296875,#e18632,22,2,SP2,2
517.6500244140625,2776.39990234375,1491.7900390625,#e18632,22,2,SP2,2
475.1900024414063,2650.43994140625,1469.22998046875,#e18632,22,2,SP2,2
324.6499938964844,5722.2900390625,1571.6400146484375,#000000,22,21,SP2,2
4570.7900390625,2940.8701171875,1468.530029296875,#39a7d6,22,14,SP2,2
1390.8599853515625,3161.949951171875,1460.6400146484375,#32b258,22,8,SP2,2
1379.2099609375,3220.2900390625,1566.1800537109375,#32b258,22,8,SP2,2
1388.219970703125,3241.8701171875,1454.050048828125,#32b258,22,8,SP2,2
3795.340087890625,2161.9599609375,1548.6400146484375,#f77557,22,1,SP2,2
3842.1298828125,2222.780029296875,1579.3800048828125,#f77557,22,1,SP2,2
3896.5400390625,2238.679931640625,1651.239990234375,#f77557,22,1,SP2,2
2081.659912109375,505.7300109863281,1447.3199462890625,#000000,22,21,SP2,2
5636.580078125,1339.1300048828125,1425.8900146484375,#f55fe6,22,19,SP2,2
5643.7099609375,1411.1600341796875,1340.739990234375,#f55fe6,22,19,SP2,2
777.8099975585938,443.4200134277344,1470.47998046875,#c99232,22,3,SP2,2
752.9099731445312,435.6499938964844,1579.1700439453125,#c99232,22,3,SP2,2
4286.43017578125,3130.719970703125,1484.5699462890625,#39a7d6,22,14,SP2,2
4264.52001953125,3150.89990234375,1575.4100341796875,#39a7d6,22,14,SP2,2
4311.52001953125,3182.419921875,1530.1700439453125,#39a7d6,22,14,SP2,2
2161.010009765625,3856.889892578125,1577.06005859375,#32b258,22,8,SP2,2
2209.5,3846.2099609375,1626.6500244140625,#32b258,22,8,SP2,2
2215.530029296875,3804.2099609375,1557.52001953125,#32b258,22,8,SP2,2
1160.31005859375,3665.669921875,1594.0799560546875,#8ba731,22,6,SP2,2
1118.6500244140623,3671.169921875,1526.0899658203125,#8ba731,22,6,SP2,2
1495.6300048828125,1220.7900390625,1524.5999755859375,#35ae95,22,10,SP2,2
1468.27001953125,1209.239990234375,1417.5699462890625,#35ae95,22,10,SP2,2
1406.800048828125,1193.510009765625,1323.6700439453125,#35ae95,22,10,SP2,2
5854.89013671875,1490.8399658203125,1326.550048828125,#000000,22,21,SP2,2
1646.75,5744.22998046875,1468.31005859375,#a2a131,22,5,SP2,2
1616.06005859375,5825.81982421875,1430.6400146484375,#a2a131,22,5,SP2,2
1676.0,5689.5498046875,1522.3800048828125,#a2a131,22,5,SP2,2
1669.43994140625,5759.1298828125,1537.6300048828125,#a2a131,22,5,SP2,2
5636.740234375,4717.08984375,1288.239990234375,#000000,22,21,SP2,2
5639.52001953125,4668.31005859375,1305.97998046875,#000000,22,21,SP2,2
3172.550048828125,4633.7099609375,1547.3499755859375,#a2a131,22,5,SP2,2
3215.919921875,4622.259765625,1622.4300537109375,#a2a131,22,5,SP2,2
3226.419921875,4658.56982421875,1786.3299560546875,#a2a131,22,5,SP2,2
570.3200073242188,3943.090087890625,1531.3499755859375,#8ba731,22,6,SP2,2
667.4500122070312,3935.77001953125,1567.56005859375,#8ba731,22,6,SP2,2
638.0,3892.169921875,1508.8800048828125,#8ba731,22,6,SP2,2
4867.77001953125,2024.9599609375,1723.52001953125,#66ae31,22,7,SP2,2
4917.52978515625,2123.39990234375,1659.3599853515625,#66ae31,22,7,SP2,2
4927.64013671875,2096.419921875,1742.949951171875,#66ae31,22,7,SP2,2
5463.3798828125,1004.280029296875,1486.949951171875,#000000,22,21,SP2,2
213.9600067138672,2347.949951171875,1511.9200439453125,#e18632,22,2,SP2,2
1352.0899658203125,226.82000732421875,1366.25,#f77189,22,0,SP2,2
1320.1800537109375,220.7100067138672,1270.0799560546875,#f77189,22,0,SP2,2
1400.8399658203125,287.2900085449219,1476.18994140625,#f77189,22,0,SP2,2
1255.0699462890625,215.9499969482422,1245.280029296875,#f77189,22,0,SP2,2
1342.27001953125,3554.18994140625,1508.4300537109375,#8ba731,22,6,SP2,2
1269.1600341796875,3515.050048828125,1444.469970703125,#8ba731,22,6,SP2,2
1305.56005859375,3564.39990234375,1409.6700439453125,#8ba731,22,6,SP2,2
4784.759765625,1934.1199951171875,1571.530029296875,#66ae31,22,7,SP2,2
4773.1298828125,2007.97998046875,1623.510009765625,#66ae31,22,7,SP2,2
4764.89990234375,2041.4000244140625,1547.760009765625,#66ae31,22,7,SP2,2
3987.159912109375,411.989990234375,1472.18994140625,#4ea0f4,22,15,SP2,2
4056.7099609375,457.7099914550781,1519.260009765625,#4ea0f4,22,15,SP2,2
3745.5,2365.2099609375,1547.3900146484375,#f77557,22,1,SP2,2
3691.7099609375,2390.02001953125,1625.0400390625,#f77557,22,1,SP2,2
3581.800048828125,3542.75,1734.9599609375,#000000,22,21,SP2,2
3624.659912109375,3567.469970703125,1823.3699951171875,#000000,22,21,SP2,2
4190.47021484375,2411.6201171875,1442.43994140625,#f77557,22,1,SP2,2
4121.3798828125,2386.22998046875,1402.8900146484375,#f77557,22,1,SP2,2
368.6199951171875,2042.510009765625,1728.6800537109375,#000000,22,21,SP2,2
3880.969970703125,570.77001953125,1479.8399658203125,#4ea0f4,22,15,SP2,2
3892.219970703125,604.3300170898438,1591.3199462890625,#4ea0f4,22,15,SP2,2
835.0900268554688,807.8300170898438,1216.4200439453125,#000000,22,21,SP2,2
3252.47998046875,5241.8798828125,1778.0699462890625,#a2a131,22,5,SP2,2
3247.330078125,5331.72998046875,1732.949951171875,#a2a131,22,5,SP2,2
3298.81005859375,4549.3798828125,1368.93994140625,#a2a131,22,5,SP2,2
406.0299987792969,4483.18017578125,1242.9300537109375,#000000,22,21,SP2,2
1508.6800537109375,2702.68994140625,1657.8499755859375,#32b258,22,8,SP2,2
1584.77001953125,2757.510009765625,1661.0400390625,#32b258,22,8,SP2,2
1520.1300048828125,2678.489990234375,1572.22998046875,#32b258,22,8,SP2,2
1570.9100341796875,2816.449951171875,1697.199951171875,#32b258,22,8,SP2,2
873.9600219726562,389.7900085449219,1502.5699462890625,#f77189,22,0,SP2,2
1225.5400390625,137.64999389648438,1480.4000244140625,#f77189,22,0,SP2,2
